longitude,latitude,Altitude,Precipitation,Average Temperature,pH,TN,SOC,Large-leaved variety,Medium-leaved variety,small-leaved variety,mineral fertilizer,organic fertilizer,controlled-released fertilizer,mix fertilizer,N quantity,P2O5 quantity,K2O quantity,organic fertilizer.1,optimized_target,original_target,improvement
119.83,35.82,1085.6053138972754,1289.3495284127737,15.524036466073593,4.593827043711893,0.9655221472748188,2.6214833359436502,0,1,0,0,0,0,1,82.76643048376867,15.882546439564234,14.047130513060214,0.006120438924082423,847.1420469510983,237,610.1420469510983
119.58,27.22,917.0722919522675,1778.351146403552,22.57843793418702,4.452137048088599,0.7726251348980614,2.4578775124435404,1,0,0,0,1,0,0,99.30134153076665,10.419130038888394,45.372287417055006,0.00428787222413568,735.5673041782023,161.78,573.7873041782024
120.68,29.93,1082.8346196735583,1275.7721868132112,15.718238632647672,4.550013024179588,0.9613485187234044,2.40599214716237,0,1,0,1,0,0,0,87.80101468950092,19.94366780370924,54.59023541910536,0.007551515436504328,782.1050844574955,244.6,537.5050844574955
119.58,27.22,1000.7824798507801,1773.4276387396008,15.568555396562829,4.444254511696373,0.17,2.4264100373586035,1,0,0,1,0,0,0,84.03255865283843,21.809757914123274,13.433106201327634,0,770.9888953812429,167.91,603.0788953812429
120.52,29.74,1118.6401532234843,1818.5274783939763,15.22200281119044,4.445973292773035,0.17,2.3914543918142885,0,1,0,1,0,0,0,99.34918505507108,8.300045017325887,33.2177637318364,0,784.3667849488314,396.55,387.8167849488314
120.68,29.93,943.3625316166783,1964.9167789183234,26.806264392001673,4.397650297237317,0.5870941547998626,2.44772517919686,0,1,0,1,0,0,0,193.14451487741977,10.602248976737108,58.10686078768229,0.006321477036263801,685.9382358506148,180.88,505.0582358506148
120.067,30.22,1081.2782419037842,1675.8616764447079,12.6,4.574820937964871,0.19481425937034919,2.421944401714949,0,1,0,0,1,0,0,67.70899799357835,5.764827966294156,33.417869666863844,0,776.6091782368968,216.53,560.0791782368968
119.37,28.57,1111.9099324562824,1234.6101261646716,15.544136920497293,4.342298936159073,0.17,2.4044760584680165,0,1,0,1,0,0,0,66.70749282526768,5.694753102808305,47.56692232296264,0.004616091806422171,805.4760016839891,199.61,605.8660016839891
113.37,23.15,489.52822585711476,1266.137546922469,24.31446932181397,4.63541663103163,0.17,2.452605103547333,0,1,0,1,0,0,0,32.093647853329294,10.799213444583238,42.20861790490994,0.008986059310634209,669.3906990146182,99.45,569.9406990146182
120.68,29.93,944.8848449379415,1275.3588269015465,24.291684751458664,4.532419720158607,0.967697936247659,2.39887058392249,0,1,0,1,0,0,0,31.268932383825437,39.582018690698014,25.467075491853457,0.004315706729286882,706.4015192980403,84.74,621.6615192980403
121.59,29.67,1112.897921150558,1257.8614371359101,12.868852985939249,4.597252432460746,0.9802114983881607,2.5391172419985213,0,1,0,0,0,0,1,97.41993000177537,31.183571404922695,17.96343198719482,0,826.4887342271988,106.72,719.7687342271988
113.78,23.16,963.8905595996197,2022.2009186824016,23.434779735332885,4.594491801994599,0.17,2.104762484194103,1,0,0,1,0,0,0,91.04022451197979,40.475844941323714,12.399480183998898,0,756.9465547841867,437.07,319.8765547841867
116.78,23.81,1092.619135260895,1276.0360314605684,15.6185145214783,4.340266558540792,7.404796791521383,2.5702550717158132,0,1,0,1,0,0,0,104.9543465611969,25.602797458343094,55.065302622212826,0.004720636374539593,686.7431447969916,281.1,405.6431447969916
80.63,8.48,1108.4364885191742,1671.2691682644777,15.491497317734732,4.546136841319867,0.17,2.397842600497431,0,0,1,1,0,0,0,29.587815669386213,8.080617645859181,60.331563695849134,0.009865936958853834,748.8486293095696,505.69,243.15862930956956
106.79,22.33,1112.586211129663,1265.2826558854638,25.16855621561895,4.660531673140651,0.49228127283357226,2.599512743677942,0,1,0,1,0,0,0,56.36923191376867,18.984611923420445,26.3333215341969,0.00459943679493505,732.2406104551626,256.62,475.6206104551626
113.78,23.16,968.9900003041105,1687.7533233159318,25.806317989946304,4.416374527421041,0.17,2.394687783995258,1,0,0,1,0,0,0,68.71900513419469,10.339230352104064,66.68848001332327,0.0002412541094394686,767.8869848250939,572.87,195.0169848250939
113.33,28.58,976.8452350648323,1278.4260025628364,15.455051451508377,4.4001615799367535,3.820036806593448,2.550010190416544,1,0,0,0,0,1,0,66.58374812999163,19.546680282553545,12.408862369848192,0.005782919438846383,719.3070572871624,382.4,336.9070572871624
121.59,29.67,1252.3026703327819,1273.3577974768136,15.416426707180765,4.629647885793611,0.17,2.6338987069303967,0,1,0,1,0,0,0,162.20854846328754,28.47239267023663,12.274745325195122,0.005220818356987015,759.0918791625269,104.5,654.5918791625269
118.23,25.44,654.6655490642356,1614.3341141306128,19.61038885453161,4.477996561933514,0.7897242669979284,2.123069253126534,1,0,0,0,0,0,1,32.39082533105564,10.687708879360592,12.234386999460579,0.0003813794612796768,796.4832203572023,684.67,111.81322035720234
100.34,22.18,675.4954462864165,1974.9741816966452,22.405692080026874,4.526931503793483,0.17,2.1383919957120843,1,0,0,1,0,0,0,71.46888665987466,10.596241113896841,17.504486887040777,0,757.7733971148753,191.87,565.9033971148752
118.23,25.44,680,1574.63,18.49,4.4,1.22,2.15,1,0,0,0,0,0,1,20.85291,9.26796,5.792475,0.000388435,774.7464486227402,772.33,2.4164486227401767
113.37,23.16,1115.8916625316576,1281.6658173181345,15.501143019775604,4.648014224246931,0.9715700427511154,2.621256433838692,0,1,0,1,0,0,0,135.30656873501493,28.18709320179973,56.14831742611388,0.004474964926128573,776.1239619707746,376.39,399.73396197077466
119.36,28.56,1117.9580225205445,1289.1538342370807,22.93061546930994,4.6051079373537736,0.9888901351390287,2.6237724505164253,0,1,0,1,0,0,0,50.804310470548,11.955046828929493,46.28334750169965,0.0061951255666114705,734.0369857769329,97.35,636.6869857769328
106.98,25.74,1114.858999881762,1257.19024215218,15.298663803329855,4.619757585802342,0.17753188874720072,2.487525664575355,0,1,0,0,0,1,0,31.126045619502808,10.996320419366679,23.28755028729867,0.006104292283918906,899.2988495059225,479.75,419.5488495059225
113.37,23.16,1115.7608116548565,1282.0233055772198,15.507414601082779,4.4561754606472235,0.17,2.4128983856138086,0,1,0,1,0,0,0,33.72098949221441,16.0294776091959,56.951810485258704,0.009864620368870404,787.3550423982075,392.2,395.1550423982075
109.72,32.32,1093.2867922769149,1275.6242308049093,15.213412812084306,4.558868537940094,0.17,2.604260279909791,0,1,0,1,0,0,0,30.537270807639015,5.3788010049208745,45.358450226300604,0.004688180395940824,808.2741334112493,165.93,642.3441334112492
113.78,23.16,0,1259.2317240061448,23.20558754348699,4.353977516620276,0.17,2.1829788692830783,1,0,0,1,0,0,0,120.21113462600107,11.601186199280027,12.446518682790025,0.00585696704988055,740.4323575979932,565.2,175.2323575979932
113.31,28.53,970.1830704221511,1251.2633632086342,15.290050321314567,4.395917736342203,0.2056479079865104,2.418205198916411,1,0,0,1,0,0,0,58.810880335863935,5.550441208054171,13.562082032483508,0.005085609782737607,768.1006280756876,63.67,704.4306280756877
118.55,25.62,1344.5593126180136,1278.0480069106607,24.4416774550999,4.59520696253112,0.17,5.12855004604215,0,1,0,0,1,0,0,34.13498352707517,49.565421846368,75.08354927736772,0.0002950654025772615,701.287633950591,236.64,464.64763395059106
119.37,28.57,1084.1771412977507,1898.3931563337462,19.73562719324108,4.615015143236731,0.6216422062249125,2.5879703662447224,0,1,0,1,0,0,0,98.6248918116291,10.598033501911257,35.90089371358779,0.004800222765869842,687.2943335664329,87.79,599.5043335664329
107.09,26.22,1095.8933408516991,1266.471963135355,15.683325276553182,4.609641369318705,0.9883281795044556,2.4235891255880246,0,1,0,0,0,1,0,55.00835385976335,10.2851908962714,18.90363441187955,1.0027260512404743e-05,944.5296115279884,863.56,80.96961152798849
119.41,35.45,1112.9129847810382,1271.4263285697793,15.271805277444948,4.447064730696636,7.397768330187376,2.553653325399085,0,1,0,1,0,0,0,86.18421566152993,18.378452628518712,41.32888043054438,0.004415735953149733,700.8511803019924,263.93,436.92118030199237
109.72,32.32,1093.0942928384163,1229.3535435701451,15.554994346158619,4.430885210014978,6.174691223115623,2.390214186187864,0,1,0,1,0,0,0,92.95670843260291,10.26300627617309,14.751968974053298,0.006147536778489369,713.3299822026636,153.87,559.4599822026636
117.88,25.3,1106.8806342579974,1240.663775411475,19.885993915850385,4.595381886193893,0.17,2.676136391138002,0,1,0,1,0,0,0,69.36195202329881,21.68873699945093,26.322938653308473,0.006562782797217209,718.6924583320248,150,568.6924583320248
107.36,28.4,1114.3582869846862,1277.7117978104136,15.588442055276195,4.357658900935625,9.263509075152811,2.47587977794567,0,1,0,1,0,0,0,61.53724867424798,5.779164699454984,32.47006792177986,0.004693574428282341,717.5290100160969,67.15,650.3790100160969
120.52,29.74,1098.8637544253381,1238.249457437623,21.32303376902782,4.422372853846778,0.17,2.6213890252230687,0,1,0,1,0,0,0,40.971898291666996,55.56695542088602,14.75577350974896,0.013522913980035366,706.3973072799346,433.91,272.48730727993456
119.17,28.98,1107.1005160275108,1275.4127637568333,13.480978024867037,4.539358882571069,0.17,2.456961157943286,0,1,0,1,0,0,0,43.3216657340184,15.968605831308318,47.18504509245341,0.005189877075113482,773.9424738780472,264.27,509.6724738780472
119.37,28.57,1090.4528174812413,1277.0355852747327,15.513294873717998,4.497834393678517,0.21064865646212894,2.4305990231732664,0,1,0,1,0,0,0,71.70923624485071,5.610698767624288,61.01650519254414,0.01072138547298193,799.4776874983808,98.67,700.8076874983808
120.067,30.22,1096.5762198696323,1226.711864544467,19.433211831764538,4.685885287521972,0.9751188417979696,2.416144029209019,0,1,0,0,1,0,0,102.68175890460999,12.289585520374999,35.53725320131117,0.006206926932850124,765.5996760441633,467.8,297.7996760441633
100.98,22.787,1004.869738150009,1243.2270698667908,15.640644673185752,4.514589267756417,0.17,2.4575656460606163,1,0,0,0,0,0,1,64.58190349325598,42.55362294080697,15.053450381581131,7.717656821357476e-06,826.1031613515664,426.65,399.45316135156645
118,25.01,1110.5709665149827,2335.420802895883,23.3716580652387,4.4739441177736134,0.17,2.45153297320637,0,1,0,1,0,0,0,49.42623687365914,10.424281867353768,34.745397853390806,0.004541258932866206,695.0499383859179,377.63,317.41993838591793
119.17,28.98,1089.0519508846983,1266.4062396876486,12.6,4.556310883009071,0.17,2.661399227087505,0,1,0,1,0,0,0,86.80905325068647,34.00456568771518,12.332533770752121,0.00654739488861879,774.0871876865813,324,450.0871876865813
119.95,28.44,1081.9592568829476,1269.0153328305873,15.219985304434063,4.368240396019578,3.61330132144343,2.5046035706854113,0,1,0,0,0,0,1,78.7720878347261,29.36989473636566,34.72969696007893,0.006023513331280909,722.0719696954901,116.8,605.2719696954902
113.78,23.16,937.1931448212773,1672.9102666751085,26.30712819100906,4.362292213845766,0.17,2.6034165394604374,1,0,0,1,0,0,0,43.37534289530368,10.590534359645682,12.364861305775955,0.004536057193317672,727.8859225437585,604.33,123.55592254375847
120.84,30.09,1116.4046249046116,1283.4490957184719,15.368958173285066,3.6988084227370956,0.17,2.412794902489021,0,1,0,1,0,0,0,167.60398411973762,5.331911148770271,27.738925818191902,0.005766870505301545,775.3172568292719,343.3,432.01725682927184
113.78,23.16,0,1788.945775921394,23.77419163397523,5.702560661929236,0.1860209483415469,2.6220941312960693,1,0,0,1,0,0,0,30.750845001201693,11.390641083651454,14.818948156626375,0.00015553791434130704,767.2665652724874,706.27,60.99656527248737
88.24,26.88,950.7113338896653,2025.404158883032,23.74059235934523,4.582417985108399,0.17,2.1644210070779946,1,0,0,1,0,0,0,106.33522889040928,10.282632497821856,34.567066620748605,0.004444014365439985,727.034490418813,99.37,627.664490418813
119.95,27.37,0,1767.6430520460708,24.170172354919135,5.7822027476304445,0.5042383591031404,3.8168436288503105,1,0,0,1,0,0,0,60.77690433399486,10.594713605196011,63.92439750557774,0.004776875707392347,715.3363393866761,98,617.3363393866761
120.68,29.93,1114.891744149425,2066.0264788944096,26.623837941530926,4.597093383780555,0.17,2.446945586733433,0,1,0,1,0,0,0,69.55573360725677,49.101017300618125,12.41542361140551,0.0002489366217802345,705.6952151762196,93.48,612.2152151762195
120.68,29.93,1087.6544007223079,1254.6966083126877,15.876402894815735,3.4474085460892576,0.17,2.6435685093676606,0,1,0,1,0,0,0,117.96687439947499,41.34647943677276,29.89480561628867,0.012437263065811542,724.3566854226532,153.27,571.0866854226532
119.17,28.98,1115.2741769160277,2367.5033719718913,24.68262505454982,4.615140131502312,0.17,2.605410093869738,0,1,0,1,0,0,0,186.99282324924457,41.127547195568724,12.484442435270088,0.011829926125603296,675.6300054220926,287,388.6300054220926
119.43,32.53,1081.7251774650972,1275.7885817326453,12.6,4.567412641476208,0.17,2.664865441924382,0,1,0,1,0,0,0,238.231125,36.461410423558924,12.31982322870801,0.004857819795661437,762.2165443886693,6.26,755.9565443886693
114.32,30.48,948.817807590366,1232.1185359292895,15.334384642994031,4.381806799455246,0.17,2.4301217763788845,1,0,0,0,1,0,0,99.11823985828444,5.2958091521408415,45.47431790056269,0.006131595218284042,783.275796218401,172.86,610.4157962184009
120.067,30.22,1102.8952173197983,1266.4534066000551,22.686869660482706,4.597592329025302,0.17,2.4396399905054964,0,1,0,1,0,0,0,129.58714648464095,29.526069980141852,52.614273793804465,0.005520310550596173,710.8366288186262,229.6,481.2366288186262
113.78,23.16,0,1949.7727573576797,27,4.665885726147901,0.17,1.9280965341069891,1,0,0,1,0,0,0,214.97208193879754,11.26237242428199,12.502323318729996,0.005430213775170173,737.8573086365853,439.53,298.32730863658537
100.98,22.787,507.64750921146873,1989.478017021404,22.593111342888413,4.408494444574987,0.654095833364322,2.115709345758759,1,0,0,0,0,0,1,101.55993637796468,28.394654658709808,58.57320104616587,0.0057546615227954704,719.0348275070511,547.99,171.04482750705108
106.79,22.33,1100.4456534897465,1281.1226521067092,15.432287217762514,3.3953115795499293,0.9655250939502223,2.401364288109504,0,1,0,1,0,0,0,48.16097160973266,5.711641486825991,30.09713048200165,0.004952350311870821,780.6420326914656,213.84,566.8020326914656
107.36,28.4,1115.498152987181,1271.2800985866834,15.807810584964168,4.407571241438472,0.9765118140860065,2.6668832468856016,0,1,0,1,0,0,0,66.11908295963187,10.180618360041183,26.9003002972011,0.00854587706080751,798.7022452037797,113.92,684.7822452037798
119.17,35.3,986.0994390105136,1290.4316836224991,22.8909191376338,4.648210345926534,0.9720111182689528,2.463037057910795,0,1,0,1,0,0,0,89.44399508349768,28.96283549871311,5.698711558593079,0.0017790026014683257,713.2772457439905,144.23,569.0472457439905
113.33,28.58,949.9332645493063,1667.1808900754231,27,4.593722488736859,0.17,2.1999364472099683,1,0,0,1,0,0,0,100.25257145982336,10.606634523980786,12.4202554077683,0.0049844680969469805,741.1076312680746,277.6,463.50763126807453
100.33,22.13,1000.2023305531775,1642.825524191735,15.35315939967395,4.4337496934176,0.17,2.394389591141631,1,0,0,1,0,0,0,49.4310633906515,5.4187104583369,61.23074095130018,0,793.5094176463625,119.78,673.7294176463625
103.63,30.35,1117.0507774903037,1275.279645351648,22.399023908994327,4.607661673579428,0.9696447505731405,2.609882580898348,0,1,0,1,0,0,0,105.15223472264128,19.703658028556564,35.20370383023007,0.007123104582688329,733.934385833123,379.56,354.374385833123
119.38,28.52,1112.71492943448,1267.8093364391889,15.447672605329174,4.458967829178969,0.17,2.59384768862548,0,1,0,1,0,0,0,105.67860095109185,14.802321688397605,46.9774267017166,0.004747006351332964,793.0218261719768,106.61,686.4118261719768
101.62,22.62,921.4809489885953,1282.418384515793,20.801405585052393,4.34681365808209,0.17,2.112375565705192,1,0,0,1,0,0,0,98.93280269316641,18.973259180343057,13.927753440658343,0,772.9062559732085,613.14,159.76625597320856
109.62,25.79,1109.5032375356732,1241.7843054379,23.846693846060898,4.652780810220413,0.17,2.622267567380389,0,1,0,1,0,0,0,140.6717636347542,18.235549816513668,35.08371617430143,0.003474847003947486,721.2914943642128,174.4,546.8914943642128
100.98,22.787,966.9145440146056,1657.0869344876478,22.935524151503845,4.5654337143448025,0.17,2.194681153165085,1,0,0,1,0,0,0,191.76167857285859,10.596744387088092,38.01936098599869,0.005015230202606295,725.3935281706619,533.49,191.90352817066184
100.34,22.18,1011.0307079188644,1280.8755760023546,15.696243165833481,4.384646255522005,0.49814564027611585,2.5871072554178,1,0,0,1,0,0,0,136.8479344698955,38.68416508175515,12.311388031595556,1.6244065837390243e-05,784.7852911110655,224.06,560.7252911110654
114.92,31.95,0,1272.4519005353475,23.508910730065658,4.649579094054996,0.17,2.1831601609343174,0,1,0,1,0,0,0,157.2057818018622,11.730545722099201,38.091389728056384,0.00028916080167887053,699.6997520688187,336,363.6997520688187
113.78,23.16,952.3729628046598,1697.9175220358418,24.030679723929033,4.346967533708746,0.17,2.1350797030200654,1,0,0,1,0,0,0,91.86224033947228,10.608215978815322,33.7485305193767,0.009110647837565834,723.6951481055049,486.47,237.2251481055049
107.09,26.22,1102.1586181182006,1266.8929808402122,15.56233874190336,4.625413866128171,0.9712447263928217,2.4203775043267712,0,1,0,1,0,0,0,49.37568696642188,12.296829426802326,9.637586571821338,0,835.1007201462857,808.62,26.48072014628565
106.18,29.13,1096.4906562860428,1274.4914620861339,23.710353880182794,4.4436563032682725,0.17,2.3884214268758592,0,1,0,1,0,0,0,99.18931177684979,11.753125265676825,49.33416229980761,0.007068080070175678,725.1604531582157,408.67,316.49045315821564
119.58,27.22,956.3776254791277,2246.767856588329,26.63897015932782,4.459740082061826,0.17,2.6702796212422175,1,0,0,1,0,0,0,33.99054859838924,10.603398412723346,12.924982866915519,0,767.5648996078529,146.8,620.7648996078528
119.38,28.58,1110.5663365223631,1266.1602839711259,15.40682627747119,4.357451851429794,7.984389775577771,2.551970443362277,0,1,0,1,0,0,0,68.94251740193076,21.76362795203629,57.844110156705085,0.005754585949718489,701.6838594654237,125.79,575.8938594654237
113.78,23.16,0,1786.013751104861,22.766112408613573,5.779549227188157,0.17,0.6392830737029994,1,0,0,1,0,0,0,52.743698503241156,11.922940324411913,12.289443772324162,0,775.936864678254,710.73,65.20686467825396
119.38,28.58,611.2350566025625,1271.8069656683176,23.39998045717458,4.662808085392661,0.17,2.439439896890504,0,1,0,1,0,0,0,132.34885818816974,14.041850722430972,12.279704622799004,0.004573875346286426,680.3981078782406,197.61,482.78810787824057
119.17,35.3,1106.0195621861888,1272.5838366951314,15.438216659840176,4.684545044349471,0.17,2.3887240761092765,0,1,0,0,0,1,0,172.6975971878656,4.8831006675987725,57.94252728160607,0.003576274049437638,887.9062645422275,245.04,642.8662645422276
118.23,25.44,997.5842508675602,1646.855410201259,15.553002790993396,4.457196527964591,0.17,2.643419722667093,1,0,0,0,0,0,1,40.403058260482965,5.560068519290235,13.281270026037006,0,817.1068005376734,714.67,102.43680053767343
109.62,25.79,1362.925111138928,1271.1279092232692,15.304301320340878,4.499352524072385,0.19751115798900593,2.4239770374937666,0,1,0,1,0,0,0,99.3584471790949,32.06339570854906,26.931387350378916,1.9484999096031094e-05,785.0726855832215,180.9,604.1726855832216
120.067,30.22,734.3348860579533,1280.5054212748237,24.181870938843893,4.570953165490879,0.24743098842968278,2.704459203366241,0,1,0,1,0,0,0,33.93103972194857,14.101071024725295,5.345746739174998,0.00023484706457031085,696.6042900533613,277.6,419.0042900533613
106.79,22.33,1106.1160964917783,1271.4189819703422,15.39214463854339,4.364733700845618,5.07812175030878,2.5659839354486262,0,1,0,1,0,0,0,54.89744783398821,20.45830815404071,29.374316059964908,0.0014780620411150016,702.3393435695737,183.3,519.0393435695737
113.78,23.16,0,1770.920466926085,24.07438817119495,5.668984878911686,0.17,0.7555450967397991,1,0,0,1,0,0,0,48.410108945838026,12.111199214506525,12.399871229144212,0.0037151882887397096,753.04787237053,652.13,100.91787237052995
119.45,31.28,1110.3343623292328,1280.4619938450726,15.429908763366686,4.6283818027076755,0.9751670039792006,2.3915326410371094,0,1,0,0,1,0,0,80.82020686648086,16.010396059298074,55.604170413432286,0.0155521,828.0178108668839,135.03,692.9878108668839
120.68,29.93,1107.4348522602234,1277.4957698772364,15.491875180948478,4.519908767058648,0.17,2.587501970389386,0,1,0,1,0,0,0,86.5000161916547,28.023075123942224,32.325342606370576,0.010693612958706803,776.5613806389242,148.32,628.2413806389243
119.38,28.58,1107.2087817757247,1711.0420333736593,25.276013894482965,4.457890802428101,0.17,2.391302463914157,0,1,0,1,0,0,0,76.12983067392108,16.654210034394637,44.33924399674438,0.0003502723296444519,693.8299222020516,240.63,453.19992220205165
113.31,28.53,943.1586042282553,2100.920342343703,20.47128129478034,4.45552268981707,0.17,2.1863135176882955,1,0,0,1,0,0,0,238.231125,10.55034231544786,15.036538746839717,0.0003279167781284149,767.701199025103,71.79,695.9111990251031
116,28.37,1116.849006430232,1274.3311543308062,22.539731360566588,4.639968361777635,0.1724792225152,2.3917829900479233,0,1,0,1,0,0,0,234.68129431961808,31.345028348390915,54.60277893742226,0.0046387721116444005,710.7504813833374,401.78,308.9704813833374
118,25.01,1091.1864956839354,1228.4903159764365,12.6,4.480309255045317,0.17,2.4597705701381547,0,1,0,1,0,0,0,37.92387121385034,5.82336478012427,26.83435045953578,0.006817146047711951,785.7946803701982,317.77,468.0246803701982
113.36,23.16,1086.1887593982603,1247.6655805335681,15.416467572929074,4.31528331008911,0.17,2.499855292764125,0,1,0,1,0,0,0,164.8477259241096,5.560312962708247,20.272648540444603,0.005670004535530913,790.3998135227478,128.58,661.8198135227477
118,25.01,1096.854265734846,1223.9473528487042,15.353124048827024,4.399865800652403,5.152505347186106,2.423203316781773,0,1,0,0,0,0,1,98.01782263166736,21.833921598495273,31.70184264936594,0.007099851756507346,729.2853096817298,279.14,450.1453096817298
100.98,22.787,985.8892928882159,1648.02977414595,26.98627477706396,4.390838909003514,0.17,2.67132754458342,1,0,0,0,1,0,0,66.50430605463465,10.620904297651947,34.80454168728916,0.00026741670902326244,786.3803692069938,348.3,438.0803692069938
101.62,22.62,984.4807908332917,1266.7862605560229,15.289134187778178,4.500755515039746,0.17,2.424430294917695,1,0,0,1,0,0,0,86.63619197991102,20.322876565323195,12.523976127221836,0,807.4034258888222,554.74,252.6634258888222
113.37,23.16,1118.534067868459,1786.2235908166524,15.283211832753555,4.475705631941476,0.17,2.4495302333536677,0,1,0,1,0,0,0,31.56510317594531,5.209321485438732,65.75026560440396,0,785.7048957452828,351.18,434.5248957452828
113.78,23.16,962.4850439768278,2268.5658119867253,27,4.411318038342986,0.17,2.197870153389252,1,0,0,1,0,0,0,96.94504366367403,21.281516132883073,12.374732339832256,0.0003031940754293004,767.1310146138137,409.87,357.2610146138137
113.36,23.16,1102.2409095371186,1270.7940261482418,15.497195771775942,4.42241016230256,0.17,2.5140395862064775,0,1,0,1,0,0,0,79.78058474077437,5.499301087541992,15.32346060199867,0.0019166035343133327,813.5589832345119,225,588.5589832345119
119.38,28.58,1117.6684073847707,1272.1882323178927,20.06549848559935,4.491858225532823,0.974455670151036,3.2588979515372807,0,1,0,1,0,0,0,105.47673747526633,47.95088650493838,46.0299096404974,0.007604926029537817,693.5480120218863,87.79,605.7580120218863
113.78,23.16,0,1710.133887860149,24.36413049251278,4.713323660174992,0.4706094418889365,0.6696608236413666,1,0,0,1,0,0,0,40.99048990350646,11.671898555228157,39.75659721247715,0.006675945597568041,745.6830987444813,638.73,106.95309874448128
116,28.37,1099.954156146071,1274.5980485261477,15.505123873978667,4.566698635345912,0.9665336440038993,2.6796669794149275,0,1,0,1,0,0,0,58.9250315,34.6432238456891,12.410053991382403,0.005921192480536177,804.4941486399302,373.52,430.97414863993026
121.59,29.67,1082.0089929480673,1280.6435560717275,15.259188217108058,4.56126045606576,0.17,2.5717047844524457,0,1,0,1,0,0,0,40.24115468784993,31.898188749565044,12.382963088344136,0.0019698441344842615,793.5995438151751,80.26,713.3395438151751
120.08,30.02,1112.8305141815893,1223.7531256822194,25.552484426646373,4.708445921677725,0.878536385853117,2.691856667338077,0,1,0,1,0,0,0,136.6271408117551,28.15458830181768,12.708513625597178,0.008540344242096374,718.1673323723472,245.45,472.71733237234724
118,25.01,0,2375,24.379823524396933,4.445547136087557,0.17,2.399023134639527,0,1,0,1,0,0,0,30.351406876444738,10.239183985821095,66.03457215100389,0.005993728878997547,684.479566148631,407.23,277.24956614863095
113.78,23.16,886.3281210591553,1280.4599883528115,15.433118928662974,3.8215018537384657,0.192757741876427,2.6585723951182545,1,0,0,1,0,0,0,97.5232492919716,20.138960755206966,12.539305431569916,6.0549464842118166e-05,765.699879,568.6,197.09987897129997
107.09,26.22,1106.923504663094,1273.5671139217636,15.391197583428966,4.6491835345707235,0.17,2.3997316562761615,0,1,0,1,0,0,0,75.5436343351338,8.477013430697518,12.679331578012617,0,836.5127498239929,674.36,162.15274982399285
113.78,23.16,987.2209712967507,1266.756749166536,15.556263722971002,4.508690835438891,0.17,2.1237055616157465,1,0,0,1,0,0,0,126.71410706010248,5.670703958885155,16.05253423409597,0.009578376610281535,752.8743217559949,521.2,231.6743217559948
120.52,29.74,1271.7500426174647,1216.6483331415247,15.421122236396052,4.629625553298501,0.23650730532503203,2.710656617436155,0,1,0,1,0,0,0,211.96386057757258,7.424613467916307,14.227833226472754,0.006025310315934058,764.1693785389244,557.33,206.8393785389244
113.78,23.16,551.433701292679,2327.7984923078156,27,4.449057292548317,0.17,2.099976832839101,1,0,0,1,0,0,0,150.24042394006787,10.606114893065156,69.76759298422053,0.005772810774424657,710.6572507336267,452.4,258.25725073362673
119.17,35.3,1115.5233924986287,1234.8516430312698,20.197307255489456,4.599733679018728,0.17,2.424214091883378,0,1,0,0,0,0,1,87.82880799966125,14.137767609661282,27.820841142080333,0.005739184584396957,750.3988863046986,253.58,496.8188863046986
118,25.01,1097.6254117812139,1969.8920984740266,24.5455166043854,4.3644644899838365,0.5015118584870768,2.425887041858596,0,1,0,1,0,0,0,59.99617625675529,10.614947852599657,55.42446802248184,0.004993485989470063,696.7011329921744,352.23,344.4711329921744
116,28.37,1089.4194230108387,2166.4436433390824,27,4.598205199853671,0.17039558191828535,2.5815476171502407,0,1,0,1,0,0,0,100.47302372961865,21.312795021777756,14.260883593200163,0.004280864941099174,690.070776179861,597.33,92.74077617986097
113.08,28.25,1110.8818858924,1263.5982895121456,26.927673226628695,4.658939307268463,0.9863469100260258,2.667732805301715,0,1,0,1,0,0,0,32.50797214265981,50.316340697860326,13.859479021071177,0.005862005933124489,737.3832093465438,240.5,496.8832093465438
116.78,23.81,1119.317426805189,1281.0165138170069,15.318263437656235,4.389464802705871,0.17,2.6012673085144464,0,1,0,1,0,0,0,84.55656224170558,41.35775214055531,12.287179359922629,0.007004791236552002,792.3889404387487,240,552.3889404387487
106.79,22.33,1098.8710365388054,1256.3779473338195,23.694964718599614,4.598736077234969,0.49376693306611225,2.5851831137223105,0,1,0,1,0,0,0,169.97643181762243,19.258607120995734,34.911158560386504,0.006265902404821072,727.8089948088578,254.16,473.6489948088579
119.17,28.98,1117.0987830161134,1238.3873036419159,22.559495159468753,3.7858600637365387,0.5072790413983159,2.6179275470707513,0,1,0,1,0,0,0,127.89681123327874,11.422969355667792,17.521402418998733,0.005820304524959806,703.4309143497808,226.13,477.3009143497808
120.68,29.93,1107.1172475447815,1705.6293783838953,15.375840066655282,4.409540988745202,0.17,2.442024267926539,0,1,0,1,0,0,0,40.62067702565641,41.06583103168786,60.90761054417979,0.011545015728619842,720.6058077107886,185.84,534.7658077107885
109.72,32.32,0,1274.3048370976146,26.65900502501373,5.675302408785729,0.17,2.6766103945565134,0,1,0,1,0,0,0,138.42014389693682,13.995362188014818,12.443199223229747,0.006365950460503842,690.4806954573216,126.6,563.8806954573216
